Cruise,Station,Target_Asset,Start_Latitude,Start_Longitude,Start_Time,Cast,Cast_Flag,Bottom_Depth_at_Start_Position,CTD_File,CTD_File_Flag,Niskin_Bottle_Position,Niskin_Flag,CTD_Bottle_Closure_Time,CTD_Pressure,CTD_Pressure_Flag,CTD_Depth,CTD_Latitude,CTD_Longitude,CTD_Temperature_1,CTD_Temperature_1_Flag,CTD_Temperature_2,CTD_Temperature_2_Flag,CTD_Conductivity_1,CTD_Conductivity_1_Flag,CTD_Conductivity_2,CTD_Conductivity_2_Flag,CTD_Salinity_1,CTD_Salinity_2,CTD_Oxygen,CTD_Oxygen_Flag,CTD_Oxygen_Saturation,CTD_Fluorescence,CTD_Fluorescence_Flag,CTD_Beam_Attenuation,CTD_Beam_Transmission,CTD_Transmissometer_Flag,CTD_pH,CTD_pH_Flag,Discrete_Oxygen,Discrete_Oxygen_Flag,Discrete_Oxygen_Replicate_Flag,Discrete_Chlorophyll,Discrete_Phaeopigment,Discrete_Fo_Fa_Ratio,Discrete_Fluorescence_Flag,Discrete_Fluorescence_Replicate_Flag,Discrete_Phosphate,Discrete_Silicate,Discrete_Nitrate,Discrete_Nitrite,Discrete_Ammonium,Discrete_Nutrients_Flag,Discrete_Nutrients_Replicate_Flag,Discrete_Salinity,Discrete_Salinity_Flag,Discrete_Salinity_Replicate_Flag,Discrete_Alkalinity,Discrete_Alkalinity_Flag,Discrete_Alkalinity_Replicate_Flag,Discrete_DIC,Discrete_DIC_Flag,Discrete_DIC_Replicate_Flag,Discrete_pCO2,pCO2_Analysis_Temp,Discrete_pCO2_Flag,Discrete_pCO2_Replicate_Flag,Discrete_pH,pH_Analysis_Temp,Discrete_pH_Flag,Discrete_pH_Replicate_Flag,Calculated_Alkalinity,Calculated_DIC,Calculated_pCO2,Calculated_pH,Calculated_CO2aq,Calculated_Bicarb,Calculated_CO3,Calculated_Omega_C,Calculated_Omega_A
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,10,*0000000000000100,2021-08-16T21:08:28.000Z,1014.498,*0000000000000100,1002.499,59.82034,-40.26124,3.4259,*0000000000000100,3.4264,*0000000000000100,3.238787,*0000000000000100,3.238620,*0000000000000100,34.8723,34.8698,6.5643,*0000000000000100,7.35291,-0.0213,*0000000000000100,0.0380,99.0529,*0000000000000100,,,6.11,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.878,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,11,*0000000000000100,2021-08-16T21:13:55.000Z,761.644,*0000000000000100,753.090,59.82012,-40.26057,3.5445,*0000000000000100,3.5447,*0000000000000100,3.238507,*0000000000000100,3.238296,*0000000000000100,34.8744,34.8717,6.5227,*0000000000000100,7.33153,-0.0104,*0000000000000100,0.0396,99.0137,*0000000000000100,,,5.975,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.89,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,12,*0000000000000100,2021-08-16T21:19:17.000Z,549.757,*0000000000000100,543.859,59.81993,-40.26003,3.7886,*0000000000000100,3.7886,*0000000000000100,3.251592,*0000000000000100,3.251344,*0000000000000100,34.8828,34.8799,6.3967,*0000000000000100,7.28768,-0.026,*0000000000000100,0.0421,98.9518,*0000000000000100,,,6.286,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8865,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,13,*0000000000000100,2021-08-16T21:26:35.000Z,206.213,*0000000000000100,204.170,59.81980,-40.25945,4.6613,*0000000000000100,4.6607,*0000000000000100,3.316619,*0000000000000100,3.316300,*0000000000000100,34.9094,34.9063,6.4904,*0000000000000100,7.13481,-0.0094,*0000000000000100,0.0491,98.7796,*0000000000000100,,,5.871,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9122,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,17,*0000000000000101,2021-08-16T21:29:22.000Z,105.354,*0000000000000100,104.336,59.81974,-40.25927,4.8675,*0000000000000100,4.8685,*0000000000000100,3.329178,*0000000000000100,3.328982,*0000000000000100,34.8928,34.8895,6.4875,*0000000000000100,7.10060,0.0424,*0000000000000100,0.0504,98.7483,*0000000000000100,,,6.293,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8922,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,18,*0000000000000101,2021-08-16T21:32:23.000Z,55.162,*0000000000000100,54.635,59.81964,-40.25900,5.3367,*0000000000000100,5.3370,*0000000000000100,3.362979,*0000000000000100,3.362688,*0000000000000100,34.8200,34.8163,6.6183,*0000000000000100,7.02551,0.7351,*0000000000000100,0.0852,97.8925,*0000000000000100,,,6.434,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8228,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,009,M3 - OSNAP,59.82083333,-40.263,2021-08-16T19:33:40.000Z,009,*0000000000000100,2557,ar60-1_009.hex,*0000000000000100,19,*0000000000000101,2021-08-16T21:35:19.000Z,2.855,*0000000000000100,2.828,59.81959,-40.25878,9.9417,*0000000000000100,9.9421,*0000000000000100,3.779418,*0000000000000100,3.779131,*0000000000000100,34.7522,34.7489,6.4844,*0000000000000100,6.33281,1.7154,*0000000000000100,0.2383,94.2174,*0000000000000100,,,6.343,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.7518,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,1,*0000000000000100,2021-08-17T00:19:49.000Z,2414.494,*0000000000000100,2378.070,59.86628,-40.67280,1.9332,*0000000000000100,1.9330,*0000000000000100,3.164276,*0000000000000100,3.164148,*0000000000000100,34.8653,34.8639,6.5788,*0000000000000100,7.63049,-0.0012,*0000000000000100,0.0773,98.0868,*0000000000000100,,,4.124,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8676,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,2,*0000000000000100,2021-08-17T00:21:32.000Z,2383.195,*0000000000000100,2347.415,59.86626,-40.67260,1.9334,*0000000000000100,1.9333,*0000000000000100,3.163075,*0000000000000100,3.162942,*0000000000000100,34.8654,34.8639,6.5802,*0000000000000100,7.63045,-0.0039,*0000000000000100,0.0775,98.0806,*0000000000000100,,,3.903,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.866,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,3,*0000000000000100,2021-08-17T00:23:30.000Z,2332.544,*0000000000000100,2297.796,59.86622,-40.67228,1.9311,*0000000000000100,1.9311,*0000000000000100,3.160913,*0000000000000100,3.160780,*0000000000000100,34.8657,34.8641,6.5796,*0000000000000100,7.63086,-0.0231,*0000000000000100,0.0734,98.1831,*0000000000000100,,,4.217,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.867,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,4,*0000000000000100,2021-08-17T00:26:15.000Z,2229.636,*0000000000000100,2196.948,59.86608,-40.67188,1.9813,*0000000000000100,1.9804,*0000000000000100,3.161342,*0000000000000100,3.161137,*0000000000000100,34.8671,34.8655,6.5878,*0000000000000100,7.62118,-0.0007,*0000000000000100,0.0689,98.2918,*0000000000000100,,,3.55,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8684,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,5,*0000000000000100,2021-08-17T00:30:44.000Z,2026.381,*0000000000000100,1997.622,59.86596,-40.67130,2.6285,*0000000000000100,2.6287,*0000000000000100,3.211249,*0000000000000100,3.211107,*0000000000000100,34.8820,34.8802,6.4060,*0000000000000100,7.49825,-0.0119,*0000000000000100,0.0616,98.4705,*0000000000000100,,,4.083,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8825,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,6,*0000000000000100,2021-08-17T00:36:08.000Z,1773.324,*0000000000000100,1749.196,59.86585,-40.67098,3.2126,*0000000000000100,3.2124,*0000000000000100,3.254693,*0000000000000100,3.254503,*0000000000000100,34.9073,34.9052,6.2553,*0000000000000100,7.38966,-0.0083,*0000000000000100,0.0562,98.6049,*0000000000000100,,,3.271,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9081,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,7,*0000000000000100,2021-08-17T00:41:34.000Z,1521.413,*0000000000000100,1501.605,59.86584,-40.67092,3.5006,*0000000000000100,3.5007,*0000000000000100,3.270369,*0000000000000100,3.270201,*0000000000000100,34.9133,34.9112,6.2650,*0000000000000100,7.33745,-0.0155,*0000000000000100,0.0550,98.6351,*0000000000000100,,,4.607,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9154,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,8,*0000000000000100,2021-08-17T00:46:53.000Z,1268.285,*0000000000000100,1252.523,59.86580,-40.67068,3.4755,*0000000000000100,3.4756,*0000000000000100,3.255616,*0000000000000100,3.255425,*0000000000000100,34.8909,34.8886,6.4532,*0000000000000100,7.34306,-0.0199,*0000000000000100,0.0547,98.6404,*0000000000000100,,,4.036,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.892,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,9,*0000000000000100,2021-08-17T00:50:20.000Z,1136.025,*0000000000000100,1122.259,59.86576,-40.67050,3.4472,*0000000000000100,3.4479,*0000000000000100,3.246596,*0000000000000100,3.246469,*0000000000000100,34.8805,34.8783,6.5202,*0000000000000100,7.34866,-0.0166,*0000000000000100,0.0551,98.6324,*0000000000000100,,,3.748,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8808,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,10,*0000000000000100,2021-08-17T00:53:30.000Z,1014.541,*0000000000000100,1002.537,59.86572,-40.67049,3.5092,*0000000000000100,3.5095,*0000000000000100,3.247378,*0000000000000100,3.247196,*0000000000000100,34.8864,34.8839,6.4797,*0000000000000100,7.33725,-0.0221,*0000000000000100,0.0562,98.6044,*0000000000000100,,,3.989,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8851,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,11,*0000000000000100,2021-08-17T00:58:50.000Z,762.356,*0000000000000100,753.791,59.86568,-40.67035,3.6100,*0000000000000100,3.6101,*0000000000000100,3.244851,*0000000000000100,3.244653,*0000000000000100,34.8802,34.8778,6.4791,*0000000000000100,7.31955,-0.0202,*0000000000000100,0.0562,98.6055,*0000000000000100,,,3.595,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8818,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,12,*0000000000000100,2021-08-17T01:03:31.000Z,549.934,*0000000000000100,544.032,59.86568,-40.67040,3.9746,*0000000000000100,3.9749,*0000000000000100,3.269672,*0000000000000100,3.269471,*0000000000000100,34.9002,34.8975,6.2830,*0000000000000100,7.25405,-0.0181,*0000000000000100,0.0577,98.5667,*0000000000000100,,,3.787,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9006,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,13,*0000000000000100,2021-08-17T01:10:36.000Z,206.626,*0000000000000100,204.577,59.86564,-40.67025,4.8019,*0000000000000100,4.8026,*0000000000000100,3.329771,*0000000000000100,3.329580,*0000000000000100,34.9147,34.9118,6.4290,*0000000000000100,7.11065,-0.0278,*0000000000000100,0.0654,98.3795,*0000000000000100,,,3.896,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9142,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,17,*0000000000000101,2021-08-17T01:13:17.000Z,106.057,*0000000000000100,105.031,59.86564,-40.67014,5.4653,*0000000000000100,5.4659,*0000000000000100,3.388802,*0000000000000100,3.388595,*0000000000000100,34.9557,34.9527,6.3902,*0000000000000100,6.99790,0.0261,*0000000000000100,0.0685,98.3012,*0000000000000100,,,3.893,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9541,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,18,*0000000000000101,2021-08-17T01:15:46.000Z,56.103,*0000000000000100,55.567,59.86568,-40.67019,5.8746,*0000000000000100,5.8725,*0000000000000100,3.419472,*0000000000000100,3.418995,*0000000000000100,34.9067,34.9035,6.5009,*0000000000000100,6.93331,0.5066,*0000000000000100,0.0933,97.6953,*0000000000000100,,,3.794,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9075,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,010,M2 - OSNAP,59.8675,-40.67833333,2021-08-16T23:18:58.000Z,010,*0000000000000100,2407,ar60-1_010.hex,*0000000000000100,19,*0000000000000101,2021-08-17T01:18:26.000Z,3.411,*0000000000000100,3.379,59.86574,-40.67050,9.7444,*0000000000000100,9.7454,*0000000000000100,3.765130,*0000000000000100,3.764885,*0000000000000100,34.7958,34.7923,6.4732,*0000000000000100,6.35826,1.8943,*0000000000000100,0.2277,94.4673,*0000000000000100,,,5.639,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.799,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,1,*0000000000000100,2021-08-17T04:03:45.000Z,2083.481,*0000000000000100,2053.631,59.90944,-41.12792,2.3471,*0000000000000100,2.3471,*0000000000000100,3.188834,*0000000000000100,3.188692,*0000000000000100,34.8825,34.8808,6.4369,*0000000000000100,7.55091,-0.0145,*0000000000000100,0.0884,97.8145,*0000000000000100,,,3.855,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8845,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,2,*0000000000000100,2021-08-17T04:06:00.000Z,2028.207,*0000000000000100,1999.407,59.90944,-41.12792,2.3642,*0000000000000100,2.3649,*0000000000000100,3.187857,*0000000000000100,3.187771,*0000000000000100,34.8794,34.8775,6.4559,*0000000000000100,7.54785,0.0003,*0000000000000100,0.0857,97.8799,*0000000000000100,,,5.96,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8814,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,3,*0000000000000100,2021-08-17T04:11:30.000Z,1774.616,*0000000000000100,1750.459,59.90946,-41.12806,3.0049,*0000000000000100,3.0052,*0000000000000100,3.235496,*0000000000000100,3.235357,*0000000000000100,34.8971,34.8951,6.3077,*0000000000000100,7.42803,-0.0228,*0000000000000100,0.0744,98.1578,*0000000000000100,,,4.228,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.904,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,4,*0000000000000100,2021-08-17T04:16:59.000Z,1520.997,*0000000000000100,1501.190,59.90946,-41.12806,3.4587,*0000000000000100,3.4587,*0000000000000100,3.266916,*0000000000000100,3.266734,*0000000000000100,34.9168,34.9146,6.2248,*0000000000000100,7.34479,-0.0144,*0000000000000100,0.0719,98.2181,*0000000000000100,,,5.843,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8827,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,5,*0000000000000100,2021-08-17T04:22:28.000Z,1267.744,*0000000000000100,1251.986,59.90948,-41.12818,3.4118,*0000000000000100,3.4119,*0000000000000100,3.249089,*0000000000000100,3.248919,*0000000000000100,34.8809,34.8787,6.5113,*0000000000000100,7.35501,-0.0232,*0000000000000100,0.0726,98.2028,*0000000000000100,,,4.033,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8859,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,6,*0000000000000100,2021-08-17T04:25:47.000Z,1135.557,*0000000000000100,1121.795,59.90950,-41.12836,3.4474,*0000000000000100,3.4472,*0000000000000100,3.246491,*0000000000000100,3.246295,*0000000000000100,34.8794,34.8771,6.5205,*0000000000000100,7.34870,-0.0188,*0000000000000100,0.0733,98.1845,*0000000000000100,,,6.128,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8814,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,7,*0000000000000100,2021-08-17T04:28:54.000Z,1013.890,*0000000000000100,1001.892,59.90953,-41.12848,3.5284,*0000000000000100,3.5287,*0000000000000100,3.249220,*0000000000000100,3.249045,*0000000000000100,34.8883,34.8859,6.4688,*0000000000000100,7.33371,-0.026,*0000000000000100,0.0733,98.1842,*0000000000000100,,,6.437,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8896,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,8,*0000000000000100,2021-08-17T04:34:24.000Z,761.267,*0000000000000100,752.712,59.90954,-41.12858,3.7688,*0000000000000100,3.7695,*0000000000000100,3.260001,*0000000000000100,3.259869,*0000000000000100,34.8927,34.8903,6.3799,*0000000000000100,7.29071,-0.0155,*0000000000000100,0.0744,98.1578,*0000000000000100,,,5.341,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8938,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,9,*0000000000000100,2021-08-17T04:44:34.000Z,549.004,*0000000000000100,543.111,59.90956,-41.12903,3.9400,*0000000000000100,3.9402,*0000000000000100,3.264299,*0000000000000100,3.264089,*0000000000000100,34.8736,34.8710,6.6166,*0000000000000100,7.26143,-0.0217,*0000000000000100,0.0804,98.0107,*0000000000000100,,,4.449,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8735,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,10,*0000000000000100,2021-08-17T04:51:36.000Z,205.718,*0000000000000100,203.678,59.90960,-41.12932,5.6299,*0000000000000100,5.6306,*0000000000000100,3.409166,*0000000000000100,3.408974,*0000000000000100,34.9653,34.9625,6.3691,*0000000000000100,6.97043,0.0146,*0000000000000100,0.0849,97.9014,*0000000000000100,,,4.616,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9683,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,11,*0000000000000100,2021-08-17T04:54:14.000Z,104.526,*0000000000000100,103.515,59.90961,-41.12932,6.3951,*0000000000000100,6.3987,*0000000000000100,3.476435,*0000000000000100,3.476496,*0000000000000100,34.9873,34.9843,6.3155,*0000000000000100,6.84625,0.0284,*0000000000000100,0.0972,97.5982,*0000000000000100,,,5.986,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9902,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,12,*0000000000000100,2021-08-17T04:56:41.000Z,54.491,*0000000000000100,53.970,59.90963,-41.12936,6.7908,*0000000000000100,6.7913,*0000000000000100,3.503430,*0000000000000100,3.503218,*0000000000000100,34.9087,34.9059,6.3842,*0000000000000100,6.78760,0.0936,*0000000000000100,0.1035,97.4464,*0000000000000100,,,3.749,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9118,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,011,M1 - OSNAP,59.90933333,-41.1275,2021-08-17T03:15:27.000Z,011,*0000000000000100,2073,ar60-1_011.hex,*0000000000000100,13,*0000000000000100,2021-08-17T04:59:12.000Z,4.193,*0000000000000100,4.154,59.90962,-41.12941,7.0340,*0000000000000100,7.0338,*0000000000000100,3.314777,*0000000000001001,3.314393,*0000000000001001,32.6201,32.6161,7.1109,*0000000000000100,6.85222,2.2496,*0000000000000100,0.5382,87.4101,*0000000000000100,,,4.947,*0000000000000100,*0000000000000100,,,,,,,,,,,,,33.449,*0000000000001001,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,012,FLMB,59.72633333,-39.333,2021-08-17T21:18:48.000Z,012,*0000000000000100,2821,ar60-1_012.hex,*0000000000000100,1,*0000000000000100,2021-08-17T22:25:57.000Z,2840.980,*0000000000000100,2795.388,59.72660,-39.32825,1.1853,*0000000000000100,1.1848,*0000000000000100,3.115525,*0000000000000100,3.115393,*0000000000000100,34.8641,34.8631,6.7532,*0000000000000100,7.77641,-0.0107,*0000000000000100,0.1871,95.4295,*0000000000000100,,,6.75,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8654,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,012,FLMB,59.72633333,-39.333,2021-08-17T21:18:48.000Z,012,*0000000000000100,2821,ar60-1_012.hex,*0000000000000100,2,*0000000000000100,2021-08-17T22:32:07.000Z,2538.136,*0000000000000100,2499.157,59.72672,-39.32718,2.3546,*0000000000000100,2.3543,*0000000000000100,3.206832,*0000000000000100,3.206712,*0000000000000100,34.8755,34.8743,6.4652,*0000000000000100,7.54986,-0.0198,*0000000000000100,0.1028,97.4615,*0000000000000100,,,6.519,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.8774,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,012,FLMB,59.72633333,-39.333,2021-08-17T21:18:48.000Z,012,*0000000000000100,2821,ar60-1_012.hex,*0000000000000100,3,*0000000000000100,2021-08-17T22:38:17.000Z,2232.425,*0000000000000100,2199.707,59.72680,-39.32603,3.0022,*0000000000000100,3.0028,*0000000000000100,3.254095,*0000000000000100,3.254020,*0000000000000100,34.9018,34.9003,6.2744,*0000000000000100,7.42827,-0.008,*0000000000000100,0.0971,97.6014,*0000000000000100,,,6.073,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9024,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
AR60-01,012,FLMB,59.72633333,-39.333,2021-08-17T21:18:48.000Z,012,*0000000000000100,2821,ar60-1_012.hex,*0000000000000100,4,*0000000000000100,2021-08-17T22:46:16.000Z,1825.485,*0000000000000100,1800.446,59.72690,-39.32455,3.4728,*0000000000000100,3.4729,*0000000000000100,3.280976,*0000000000000100,3.280822,*0000000000000100,34.9198,34.9178,6.1992,*0000000000000100,7.34210,-0.0087,*0000000000000100,0.0949,97.6541,*0000000000000100,,,6.116,*0000000000000100,*0000000000000100,,,,,,,,,,,,,34.9211,*0000000000000100,*0000000000000100,,,,,,,,,,,,,,,,,,,,,,,
